Date,Optimized Portfolio,Equal Weight Portfolio,NIFTY 50 Benchmark
2021-05-07,0.0,0.0,0.006679247748155426
2021-05-10,0.0,0.0,0.008041422748121585
2021-05-11,0.0,0.0,-0.006130201191218876
2021-05-12,0.0,0.0,-0.0103866808073666
2021-05-14,0.0,0.0,-0.0012724250884564858
2021-05-17,0.0,0.0,0.01671576048197254
2021-05-18,0.0,0.0,0.012393443335275034
2021-05-19,0.0,0.0,-0.005159432408138875
2021-05-20,0.0,0.0,-0.00825677606093067
2021-05-21,0.0,0.0,0.01806313567497475
2021-05-24,0.0,0.0,0.001476108604989923
2021-05-25,0.0,0.0,0.0007073438653115716
2021-05-26,0.0,0.0,0.006115021504864648
2021-05-27,0.0,0.0,0.002378821196545866
2021-05-28,0.0,0.0,0.006376433707514062
2021-05-31,0.0,0.0,0.009533088035724946
2021-06-01,0.0,0.0,-0.0005101904286871628
2021-06-02,0.0,0.0,8.67158252806366e-05
2021-06-03,0.0,0.0,0.0073284506253876724
2021-06-04,0.0,0.0,-0.001281017305247989
2021-06-07,0.0,0.0,0.0051945814919991395
2021-06-08,0.0,0.0,-0.0007333060957773752
2021-06-09,0.0,0.0,-0.006654976944212576
2021-06-10,0.0,0.0,0.0065492869160790335
2021-06-11,0.0,0.0,0.003914130633349666
2021-06-14,0.0,0.0,0.0007911718082738162
2021-06-15,0.0,0.0,0.003630213545097627
2021-06-16,0.0,0.0,-0.006408632752808119
2021-06-17,0.0,0.0,-0.0048295020472909345
2021-06-18,0.0,0.0,-0.000513069646403852
2021-06-21,0.0,0.0,0.004026588209654625
2021-06-22,0.0,0.0,0.0016670371193598932
2021-06-23,0.0,0.0,-0.005439749231269109
2021-06-24,0.0,0.0,0.006597840798329813
2021-06-25,0.0,0.0,0.0044266891189239654
2021-06-28,0.0,0.0,-0.0028782098242977616
2021-06-29,0.0,0.0,-0.0041891404314852165
2021-06-30,0.0,0.0,-0.0017112919035373597
2021-07-01,0.0,0.0,-0.002639697229908089
2021-07-02,0.0,0.0,0.002691338986766656
2021-07-05,0.0,0.0,0.007133188273225066
2021-07-06,0.0,0.0,-0.0010167521731027085
2021-07-07,0.0,0.0,0.0038816171589777237
2021-07-08,0.0,0.0,-0.0095562557277451
2021-07-09,0.0,0.0,-0.0024224839292732447
2021-07-12,0.0,0.0,0.00017844744498685117
2021-07-13,0.0,0.0,0.007630985495128417
2021-07-14,0.0,0.0,0.0026308921169333477
2021-07-15,0.0,0.0,0.004431072328003882
2021-07-16,0.0,0.0,-5.0225736783704455e-05
2021-07-19,0.0,0.0,-0.010738912280361723
2021-07-20,0.0,0.0,-0.0076369809214345
2021-07-22,0.0,0.0,0.012279233123449584
2021-07-23,0.0,0.0,0.002022238326785386
2021-07-26,0.0,0.0,-0.0019929055322251976
2021-07-27,0.0,0.0,-0.004929081202650898
2021-07-28,0.0,0.0,-0.002352898858342667
2021-07-29,0.0,0.0,0.004395444954646832
2021-07-30,0.0,0.0,-0.000976039499086867
2021-08-02,0.0,0.0,0.007746000136419795
2021-08-03,0.0,0.0,0.015460955882416139
2021-08-04,0.0,0.0,0.007938242467802281
2021-08-05,0.0,0.0,0.0022018725316477195
2021-08-06,0.0,0.0,-0.003461233501561467
2021-08-09,0.0,0.0,0.0012347307242392969
2021-08-10,0.0,0.0,0.0013439090538649445
2021-08-11,0.0,0.0,0.00013208706805212245
2021-08-12,0.0,0.0,0.005045395484346349
2021-08-13,0.0,0.0,0.010064482340847336
2021-08-16,0.0,0.0,0.002054024277023725
2021-08-17,0.0,0.0,0.0031122785775283823
2021-08-18,0.0,0.0,-0.00275360231817956
2021-08-20,0.0,0.0,-0.007142898400624986
2021-08-23,0.0,0.0,0.0027931806783987323
2021-08-24,0.0,0.0,0.007768362083601765
2021-08-25,0.0,0.0,0.0006045728309951315
2021-08-26,0.0,0.0,0.00013525983096518424
2021-08-27,0.0,0.0,0.004105261588480014
2021-08-30,0.0,0.0,0.013519836521704187
2021-08-31,0.0,0.0,0.011880446175423387
2021-09-01,0.0,0.0,-0.00326573477436376
2021-09-02,0.0,0.0,0.009246783727399066
2021-09-03,0.0,0.0,0.005190230833697296
2021-09-06,0.0,0.0,0.0031287476677577253
2021-09-07,0.0,0.0,-0.0009035189246697772
2021-09-08,0.0,0.0,-0.0004953092983268625
2021-09-09,0.0,0.0,0.0009075978909154347
2021-09-13,0.0,0.0,-0.000803098507419775
2021-09-14,0.0,0.0,0.001423151293159064
2021-09-15,0.0,0.0,0.00802354538262362
2021-09-16,0.0,0.0,0.006281634763507293
2021-09-17,0.0,0.0,-0.002515647600612625
2021-09-20,0.0,0.0,-0.010705054879733056
2021-09-21,0.0,0.0,0.00949017386246398
2021-09-22,0.0,0.0,-0.0008740239935656202
2021-09-23,0.0,0.0,0.015746528367181822
2021-09-24,0.0,0.0,0.0016972499684944076
2021-09-27,0.0,0.0,0.00010644538279747096
2021-09-28,0.0,0.0,-0.0059646824901542495
2021-09-29,0.0,0.0,-0.0021015082285871234
2021-09-30,0.0,0.0,-0.005259376020738893
2021-10-01,0.0,0.0,-0.004886983449795879
2021-10-04,0.0,0.0,0.009080467581137563
2021-10-05,0.0,0.0,0.007407660919946268
2021-10-06,0.0,0.0,-0.009892144870289554
2021-10-07,0.0,0.0,0.008180302016037588
2021-10-08,0.0,0.0,0.005893622760496431
2021-10-11,0.0,0.0,0.0028359561343596074
2021-10-12,0.0,0.0,0.0025632525445875576
2021-10-13,0.0,0.0,0.00943759784921161
2021-10-14,0.0,0.0,0.009734787740718787
2021-10-18,0.0,0.0,0.007552396132719963
2021-10-19,0.0,0.0,-0.003155307734996393
2021-10-20,0.0,0.0,-0.008260625212080042
2021-10-21,0.0,0.0,-0.004844908296702255
2021-10-22,0.0,0.0,-0.003476668084567369
2021-10-25,0.0,0.0,0.000579633328010587
2021-10-26,0.0,0.0,0.007889480889700096
2021-10-27,0.0,0.0,-0.0031448386638428527
2021-10-28,0.0,0.0,-0.0194223384240636
2021-10-29,0.0,0.0,-0.010393515763905459
2021-11-01,0.0,0.0,0.014599655057507821
2021-11-02,0.0,0.0,-0.002270048271341696
2021-11-03,0.0,0.0,-0.0033400508475575075
2021-11-04,0.0,0.0,0.004913376165984751
2021-11-08,0.0,0.0,0.008469704042186388
2021-11-09,0.0,0.0,-0.001344921435271762
2021-11-10,0.0,0.0,-0.0014991358050348014
2021-11-11,0.0,0.0,-0.007970140510272006
2021-11-12,0.0,0.0,0.012820606684330382
2021-11-15,0.0,0.0,0.0003700663573213969
2021-11-16,0.0,0.0,-0.006087981951756416
2021-11-17,0.0,0.0,-0.005586294529162039
2021-11-18,0.0,0.0,-0.007478195643460861
2021-11-22,0.0,0.0,-0.019603372100156835
2021-11-23,0.0,0.0,0.004983697932798847
2021-11-24,0.0,0.0,-0.0050446817378146935
2021-11-25,0.0,0.0,0.006959452503032093
2021-11-26,0.0,0.0,-0.029071254187753914
2021-11-29,0.0,0.0,0.0016151341742889347
2021-11-30,0.0,0.0,-0.004148599194972014
2021-12-01,0.0,0.0,0.01081664117042136
2021-12-02,0.0,0.0,0.013674571102433752
2021-12-03,0.0,0.0,-0.01177768586739425
2021-12-06,0.0,0.0,-0.01654091957599968
2021-12-07,0.0,0.0,0.015636548581649423
2021-12-08,0.0,0.0,0.017060948527881648
2021-12-09,0.0,0.0,0.002696066593683266
2021-12-10,0.0,0.0,-0.00031677089480919296
2021-12-13,0.0,0.0,-0.008169055116863166
2021-12-14,0.0,0.0,-0.002495911181322197
2021-12-15,0.0,0.0,-0.005974060321640162
2021-12-16,0.0,0.0,0.0015678167505297491
2021-12-17,0.0,0.0,-0.01525945397337003
2021-12-20,0.0,0.0,-0.021842546279377872
2021-12-21,0.0,0.0,0.00942870544420904
2021-12-22,0.0,0.0,0.011007170994593363
2021-12-23,0.0,0.0,0.006909306212627531
2021-12-24,0.0,0.0,-0.004032754879180422
2021-12-27,0.0,0.0,0.004851870910828504
2021-12-28,0.0,0.0,0.008603409174043453
2021-12-29,0.0,0.0,-0.0011402602889762914
2021-12-30,0.0,0.0,-0.0005606259494814747
2021-12-31,0.0,0.0,0.008724831757606522
2022-01-03,0.0,0.0,0.015653315812207858
2022-01-04,0.0,0.0,0.01018687423526421
2022-01-05,0.0,0.0,0.0067395852346920915
2022-01-06,0.0,0.0,-0.010005417462796928
2022-01-07,0.0,0.0,0.003764183651131514
2022-01-10,0.0,0.0,0.010700318921871732
2022-01-11,0.0,0.0,0.002913311252602302
2022-01-12,0.0,0.0,0.008673115731830494
2022-01-13,0.0,0.0,0.0024956237305924223
2022-01-14,0.0,0.0,-0.00011232356375068253
2022-01-17,0.0,0.0,0.0028675682661627455
2022-01-18,0.0,0.0,-0.010653690567923424
2022-01-19,0.0,0.0,-0.00964224043394124
2022-01-20,0.0,0.0,-0.010112406160797005
2022-01-21,0.0,0.0,-0.007875745304668613
2022-01-24,0.0,0.0,-0.02656790518738339
2022-01-25,0.0,0.0,0.007513491221694313
2022-01-27,0.0,0.0,-0.00971173291462768
2022-01-28,0.0,0.0,-0.0004793161771092791
2022-01-31,0.0,0.0,0.0139107178709299
2022-02-01,0.0,0.0,0.013667938611870323
2022-02-02,0.0,0.0,0.011557838585399605
2022-02-03,0.0,0.0,-0.012362248664229525
2022-02-04,0.0,0.0,-0.0024998826581151823
2022-02-07,0.0,0.0,-0.017281112927623465
2022-02-08,0.0,0.0,0.0030876976246183574
2022-02-09,0.0,0.0,0.01141215233034587
2022-02-10,0.0,0.0,0.008133901085124018
2022-02-11,0.0,0.0,-0.01312629691281364
2022-02-14,0.0,0.0,-0.03061622289529342
2022-02-15,0.0,0.0,0.03025912638397754
2022-02-16,0.0,0.0,-0.0017432697608654735
2022-02-17,0.0,0.0,-0.001016014719190439
2022-02-18,0.0,0.0,-0.0016353356196504576
2022-02-21,0.0,0.0,-0.004031556958107085
2022-02-22,0.0,0.0,-0.006651566067580439
2022-02-23,0.0,0.0,-0.0016937094155936583
2022-02-24,0.0,0.0,-0.04778103847083648
2022-02-25,0.0,0.0,0.025261660109649586
2022-02-28,0.0,0.0,0.008134034290366632
2022-03-02,0.0,0.0,-0.011191633122935585
2022-03-03,0.0,0.0,-0.00649757722841704
2022-03-04,0.0,0.0,-0.015317032007332254
2022-03-07,0.0,0.0,-0.02352668473994779
2022-03-08,0.0,0.0,0.009474776509483585
2022-03-09,0.0,0.0,0.020726290088294297
2022-03-10,0.0,0.0,0.01526738719047449
2022-03-11,0.0,0.0,0.0021421537513466316
2022-03-14,0.0,0.0,0.014482565042708062
2022-03-15,0.0,0.0,-0.012346456503312231
2022-03-16,0.0,0.0,0.018745100484606647
2022-03-17,0.0,0.0,0.018361988356508263
2022-03-21,0.0,0.0,-0.009802202470463706
2022-03-22,0.0,0.0,0.011561223252155806
2022-03-23,0.0,0.0,-0.0040339354552280104
2022-03-24,0.0,0.0,-0.0013278937068936791
2022-03-25,0.0,0.0,-0.004049875890900112
2022-03-28,0.0,0.0,0.004022619949862971
2022-03-29,0.0,0.0,0.005998187274997013
2022-03-30,0.0,0.0,0.009982465582194733
2022-03-31,0.0,0.0,-0.001914477162001882
2022-04-01,0.0,0.0,0.011777965258592316
2022-04-04,0.0,0.0,0.021671841339984343
2022-04-05,0.0,0.0,-0.005317557796472028
2022-04-06,0.0,0.0,-0.008339180323571727
2022-04-07,0.0,0.0,-0.00943974110495216
2022-04-08,0.0,0.0,0.008208759390795572
2022-04-11,0.0,0.0,-0.006151497975913078
2022-04-12,0.0,0.0,-0.008183810641252287
2022-04-13,0.0,0.0,-0.0031174816283502382
2022-04-18,0.0,0.0,-0.017281188010147552
2022-04-19,0.0,0.0,-0.012519178806467801
2022-04-20,0.0,0.0,0.010490244596548015
2022-04-21,0.0,0.0,0.014941678252146096
2022-04-22,0.0,0.0,-0.012686452605167986
2022-04-25,0.0,0.0,-0.012695122564301942
2022-04-26,0.0,0.0,0.014560121616207233
2022-04-27,0.0,0.0,-0.009441443610115341
2022-04-28,0.0,0.0,0.012128508890934642
2022-04-29,0.0,0.0,-0.008263240381694681
2022-05-02,0.0,0.0,-0.0019559171203674675
2022-05-04,0.0,0.0,-0.022936183451936376
2022-05-05,0.0,0.0,0.00030284821366977077
2022-05-06,0.0,0.0,-0.0162684216398562
2022-05-09,0.0,0.0,-0.006666182687180999
2022-05-10,0.0,0.0,-0.003790968888092272
2022-05-11,0.0,0.0,-0.0044919933245182175
2022-05-12,0.0,0.0,-0.022211752141785834
2022-05-13,-0.0036540554620080167,-0.002446984342638156,-0.0016352232651188903
2022-05-16,0.0012618964568590525,0.005448178623560555,0.0038112305721171857
2022-05-17,0.027640996246685923,0.02718890019900572,0.026321935902047233
2022-05-18,-0.01728055955727037,-0.0012195138413863696,-0.0011685620062508173
2022-05-19,-0.012471626169556885,-0.02482279463396702,-0.026532725334179386
2022-05-20,0.014115014602750988,0.025134319849770357,0.028891038794289337
2022-05-23,-0.013676631300645016,-0.007071266767866512,-0.0031630222318707046
2022-05-24,-0.008196057478998143,-0.010052471845469863,-0.005522754266735541
2022-05-25,-0.010644716525666042,-0.010805635900717545,-0.006161219184365629
2022-05-26,0.0038832036644781704,0.008946787166934441,0.009007387318995308
2022-05-27,-0.013659658961819811,0.009175145280223939,0.011273847198922216
2022-05-30,0.01585937304523495,0.01752696614650442,0.018893205092962884
2022-05-31,0.017473203700103034,0.003469090624609688,-0.004612433983534836
2022-06-01,-0.009647442123404208,-0.0072575190260525165,-0.0037264067061659745
2022-06-02,0.004598558283154546,0.0034854275679670078,0.006370004993115463
2022-06-03,-0.004929714431340233,-0.010237512966368325,-0.002628050201467391
2022-06-06,-0.0005689440863970395,-0.0009421826990539111,-0.0008893953501298846
2022-06-07,0.0044288314867826405,-0.007924488881012735,-0.009245946006475991
2022-06-08,-0.004146862154756048,-0.0013812370471338801,-0.0036609606157923524
2022-06-09,0.006083855574203913,0.005253014877094045,0.00744972774168895
2022-06-10,-0.0024769448661741476,-0.008180749212610835,-0.016767698414100085
2022-06-13,-0.022224154846453122,-0.02518263557269634,-0.026379749115209128
2022-06-14,0.004018534147106325,-0.00040745582436363636,-0.00268160945598539
2022-06-15,-0.008470121886878741,0.0005105138331024172,-0.0025393443813560568
2022-06-16,-0.02615876732087158,-0.02470887831032727,-0.021128447854290244
2022-06-17,-0.010759791390367307,-0.011778007503474854,-0.00436829362663993
2022-06-20,-0.0128458492664012,-0.000408879518950602,0.0037042135956451006
2022-06-21,0.019595714718385216,0.02092228536319303,0.018804337854487096
2022-06-22,-0.014082620385728311,-0.016405193943501258,-0.014419265085317434
2022-06-23,0.0084264295842211,0.013605761110027368,0.009300447519609234
2022-06-24,0.011631404414672277,0.009561291074604454,0.009166472588529428
2022-06-27,0.016152419958077816,0.010806150337464626,0.008458990377725017
2022-06-28,0.011306894262226648,0.0027584416558923183,0.0011464333961117568
2022-06-29,0.010892339363605081,-0.0036726554115364095,-0.0032239710103227903
2022-06-30,-0.005273616986039449,-0.005767285889328446,-0.001193081241402827
2022-07-01,-0.01581871963971579,0.005820549776848425,-0.0017870563085186086
2022-07-04,0.004361177857645676,0.004464239003650974,0.005288188249805481
2022-07-05,0.000443337479726468,-0.0007578966606979707,-0.0015471713984448465
2022-07-06,-0.004924298635766968,0.013084382405921642,0.011318189707300252
2022-07-07,0.012399589096505695,0.011120137574769613,0.00894949203151052
2022-07-08,0.008964709699562177,0.004724482939761458,0.005436047866567373
2022-07-11,0.0046011686150554945,0.0029996880304332288,-0.00028356592763323363
2022-07-12,-0.011326298725244335,-0.009694261384425217,-0.0097249750439381
2022-07-13,-8.778375485975047e-05,-0.00016848858716038553,-0.005707292501522909
2022-07-14,-0.0002674317932918198,-0.0011160859226871794,-0.0017536552323109689
2022-07-15,0.006997830981107092,0.006212545087571825,0.0069359576863876615
2022-07-18,0.002538343714493105,0.014493079842094974,0.014287304158276504
2022-07-19,0.006193544267180038,0.004218757862876405,0.003811764271124396
2022-07-20,-0.001206058527041256,0.007786440635476469,0.01103388850696918
2022-07-21,0.00833221460609914,0.009851792319339215,0.005108719746296009
2022-07-22,0.00011262934967185955,0.0043542311063477345,0.006877295960614926
2022-07-25,-0.009977568370457818,-0.002589755416819334,-0.005290199311757782
2022-07-26,0.0037424292864582376,-0.0074579936488095066,-0.00884795806776506
2022-07-27,0.003953294244920486,0.010871184619773443,0.0095821774414373
2022-07-28,0.004778482207719278,0.014604550862709207,0.017293731123692924
2022-07-29,0.006473573299106678,0.014805229969002123,0.013505953826479233
2022-08-01,0.030880587655032873,0.010989004190695068,0.010595531668439406
2022-08-02,0.011055848529965677,0.0023190349225840155,0.000311327663805816
2022-08-03,-0.0016993095257438616,-3.958799193783533e-05,0.002461808358865669
2022-08-04,-0.00029713983938521073,0.001346030521041641,-0.0003537116074355806
2022-08-05,-0.001173682150987427,0.0010861151036755316,0.0008917270739845495
2022-08-08,0.014275139492879129,0.005109197963939062,0.007334364671648164
2022-08-10,-0.0004933329323523871,0.002027621609656171,0.0005506610997998429
2022-08-11,-0.0038165854456329437,0.003577094114541199,0.007085929368824795
2022-08-12,0.007273906858470716,0.0023790056282800734,0.0022170219505635025
2022-08-16,0.01557339492643545,0.009314741203985986,0.007181519343531395
2022-08-17,-0.0014308946729047495,0.007458901791490856,0.006675923198833145
2022-08-18,0.008083968338791915,0.00129772795430099,0.0006826699360520383
2022-08-19,-0.01294693725939969,-0.010620352044321168,-0.011029475746944017
2022-08-22,-0.005503106845205433,-0.016655954028103964,-0.0150773300473388
2022-08-23,0.016168332456091915,0.007925398039507089,0.00496268217550444
2022-08-24,0.003958926597691902,0.0023957892042990587,0.001561611079505143
2022-08-25,-0.007878913117782613,-0.002829767732045057,-0.004686182219266755
2022-08-26,0.013516288454337694,0.006017013662036911,0.002080255529346653
2022-08-29,-0.0006669909672474908,-0.0099313405861525,-0.014009988924553851
2022-08-30,0.020019005698113428,0.021712936487258975,0.02578426378902554
2022-09-01,-0.004838492111127785,-0.007512096155296185,-0.012190795272107646
2022-09-02,0.008699503430098635,-0.002244161433209642,-0.0001910505934481499
2022-09-05,0.006028014244451699,0.005044210849030967,0.007203850071011875
2022-09-06,0.000864510421116841,0.0006508831650854155,-0.0005774531254664206
2022-09-07,5.221166459972417e-05,0.003347884574601452,-0.0017671004916441913
2022-09-08,0.008887623249536238,0.008137882348341268,0.009892512965589573
2022-09-09,-0.005240585080266704,0.0022685948945531105,0.0019439347917691308
2022-09-12,-0.003143384508017131,0.006104883637334698,0.005775695663245095
2022-09-13,0.009862402234368677,0.0065439126577581915,0.007454201929980142
2022-09-14,0.004759693349234765,-0.0011679813857382094,-0.0036690976717561608
2022-09-15,0.011160344233465718,-0.005752561585250479,-0.007017960667916379
2022-09-16,-0.016862959506507322,-0.019767044910961262,-0.019384853148544656
2022-09-19,0.013865513227649168,0.004853979398489367,0.0052136885924867205
2022-09-20,0.005587174797853899,0.013476222406072722,0.011008809885230342
2022-09-21,-0.005462913887254978,-0.009127116899943808,-0.005495005437451739
2022-09-22,0.0022419610019021366,-0.001626398902351697,-0.004997577656902563
2022-09-23,-0.020044761562385556,-0.015891899638748222,-0.017155677232420508
2022-09-26,-0.029435306145011435,-0.01913685222819372,-0.017951321762256445
2022-09-27,0.002184891732090532,0.000991248153862171,-0.0005230508522044985
2022-09-28,-0.008809832906880635,-0.005773027283369887,-0.00874917846539458
2022-09-29,0.009457362184687235,-0.0006351853298984227,-0.0024023347691036756
2022-09-30,0.0018899969952629286,0.012545896346225048,0.01642575596626905
2022-10-03,-0.02546296563032477,-0.011685637599545872,-0.012109264448790458
2022-10-04,0.018201296914881093,0.020888444685511934,0.02291367093271912
2022-10-06,0.010012705807168197,0.004367433147154566,0.0033286441360573793
2022-10-07,-0.006743241197954773,-0.0013010170323443225,-0.0009895331040011834
2022-10-10,-0.0070497644468670425,-0.004235764699010461,-0.00425364584114718
2022-10-11,-0.005511575870643054,-0.017245110424863673,-0.014932383199930399
2022-10-12,0.012674466520551597,0.009895392697300017,0.008246145339619648
2022-10-13,-0.0011323738303513522,-0.005316217109808261,-0.006380083772817624
2022-10-14,-0.0020702345653722575,0.0036840405164799985,0.010070888003887335
2022-10-17,0.0004309269534311229,0.003832717459434861,0.007337586960815656
2022-10-18,0.021508883929824335,0.010297516067717996,0.010117285874136073
2022-10-19,0.002554301533175723,-0.0015996358413697949,0.0014468379208691928
2022-10-20,0.015693611395887538,0.00700539897514418,0.0029521745492440132
2022-10-21,-0.008698157164083816,-0.0014456829381214265,0.0007032337856462956
2022-10-24,0.004393029819378808,0.007500832174408678,0.008787356376761757
2022-10-25,-6.987494880681238e-05,-0.0007362245739146588,-0.004196122026705051
2022-10-27,0.00564659161883478,0.00725376047012746,0.004564907874966551
2022-10-28,0.0004165052747210142,0.001784968412148867,0.002810605244745412
2022-10-31,0.010997565543661823,0.010892853552064345,0.012672230395564199
2022-11-01,0.03311237469717163,0.009920624059846861,0.007395053222392978
2022-11-02,0.00261790899615581,-0.00477071391262597,-0.003447197631545107
2022-11-03,-0.0007816493700830181,-0.000926393382352566,-0.0016673473084335422
2022-11-04,0.029174194685560047,0.0055754085598998275,0.003570168155688336
2022-11-07,0.014678386662478506,0.005209535996212447,0.004727586225111935
2022-11-09,0.007897345991505062,-0.00393517870999063,-0.002516139235956394
2022-11-10,-0.009028801981014172,-0.008433414535899963,-0.007093725904609771
2022-11-11,0.0008291517930885868,0.008475843729205255,0.017833173247033374
2022-11-14,-0.005104390166171213,0.000562150038017934,-0.0011198455015547504
2022-11-15,0.0007629162922728437,0.0051448388536274635,0.004050924260950772
2022-11-16,-0.01226669002395892,-0.002996018681620979,0.0003396111515991951
2022-11-17,0.006439800149816527,-0.0038964821417952905,-0.00357149639481924
2022-11-18,-0.0051074454598190565,-0.00473417447990628,-0.00197613371355454
2022-11-21,-0.00550752485193032,-0.005192828709959183,-0.008067729540576885
2022-11-22,0.006657992762989827,0.00482465222667335,0.00463933015368867
2022-11-23,-0.015306550701357304,0.0013562771411645585,0.0012634580983039712
2022-11-24,0.0009744688022573801,0.01040518224301256,0.011870949889830174
2022-11-25,-0.0009313094880551071,0.0026615219708788227,0.0015500019600884762
2022-11-28,-0.002900014486327958,0.003333290750576391,0.0027008413120686026
2022-11-29,0.003181669076268533,0.0022930516313285215,0.00297912654375021
2022-11-30,0.005253138136258049,0.010273037778308269,0.007535634625419174
2022-12-01,-0.0029262933914377615,0.0031295963835151373,0.002886735334004964
2022-12-02,-0.0026117378435290403,-0.003648810458379759,-0.006187396179402005
2022-12-05,0.001727651902669964,0.0024531024126165143,0.00026482378562620035
2022-12-06,0.012363465451852133,-0.0037414908080667087,-0.0031175136590962937
2022-12-07,-0.0022400053577399277,-0.005336730269079822,-0.004411902750398933
2022-12-08,0.001958865237147766,0.001877385855987435,0.002631912360927746
